location,tweet
"Lincoln, NE",The Big Ten leaders are listening to the wrong scientists. Only ways virus thing gets better. It
Lincoln,"I don't claim to have the answer, but promises of vaccines are hot air for"
"Lincoln, NE","If you did the fact checking, like they did on the podcast in real time, you'd kn"
"Lincoln, NE",Mall Santas are set to get the first wave of vaccines. I will murder Santa.
"Lincoln, NE","Vaccines work by provoking an immune response, which leads to antibodies and/or T cells that """
"Lincoln, NE",Do you understand how vaccines work? Apparently not.
"Lincoln, NE","Nebraska could start receiving its first doses of vaccines before the end of the year, but its not anticip"
"Lincoln, NE","Why is the governor of NE talking about who will receive vaccines when... There isn't one yet?Oh, right, so as to"
"Lincoln, Nebraska",said it's unlikely there will be any COVID-19 vaccines available until late this year or early next.
"Land of Lincoln, USA","Billions of vaccines are being prepared that will carry digital tracking,World Economic Forum is planning the Grea"
"Lincoln, NE",I love how she says some of these like theyre bad things? Like god I wish Biden would implement mand
"Lincoln, NE",It says for every million doses there is one filed complaint. The amount
"Lincoln, NE","""Vaccines are actually very safe, despite implications to the con"
"Lincoln, NE",Yeah data of adverse reactions to vaccines that number on a single finger
