location,tweet
"Lincoln, NE","""This type of blatant disregard for the wellbeing of others is not only extremely disappointing, it will not be tol… https://t.co/4oVMogpnRJ"
Lincoln,"✅ You must book a session via the Lincoln SU Tennis section.
❌ Please DO NOT attend any session if you are self-iso… https://t.co/dh0WBkdO8f"
"Lincoln, NE","@xg8mT9gmjs8QUXN @BillSchammert @KABETTS1 According to Nebraska's DHHS website, 393 people died in 2017, the most r… https://t.co/30UoIAWLZs"
"Lincoln, NE",Hospitalizations and deaths are up.  This is real and it has come to our community.  We haven't made any progress i… https://t.co/L5IzUmMZmu
"Lincoln, NE","The community total is 9,330. The number of deaths in the community remains at 45.
166 is the highest number of… https://t.co/DljWNqSPJK"
"Lincoln, NE",@TheChadColby That’s because it is a BS argument.  Yes you may have those underlying conditions.  But what caused y… https://t.co/jqWRsUqCIE
"Lincoln, NE","@BeauTFC I live in Lincoln, which is about 58 miles from Omaha, and I know we will see a spike in COVID-19 cases ar… https://t.co/3UoST6hUHb"
"Lincoln, Nebraska",@Acyn Covid-19 is the third leading cause of death in the US right now.
"Lincoln, Nebraska",The most interesting Covid-19 information I have seen in months.  Finny from Eventide is brilliant.  I highly recom… https://t.co/72Ldh2nkac
"Lincoln, Nebraska","NEW - Clemson QB Trevor Lawrence has tested positive for COVID-19. 
https://t.co/CmlPTbfNrH"
"Lincoln, NE","Let’s talk COVID-19 
Trump/Trumpists: ..... well China ....

Let’s look at facts:
Jan. You said it wasn’t a problem… https://t.co/fRPPybq9Bg"
"Lincoln, NE","More than 85,000 new coronavirus cases today; U.S. total tops 9 million; an American gets the virus every 1.2 secon… https://t.co/PV0DQkwSe5"
"Lincoln, Nebraska",University leaders introduce pods at COVID-19 testing sites to shield healthcare workers from winter weather. ❄️ https://t.co/TiNiFSGKaz
"Lincoln, NE",Wisconsin with three more COVID-19 cases. #Huskers https://t.co/xp6KL6cK54
"Lincoln, NE",Three additional confirmed COVID-19 cases for UW. https://t.co/H06MXVS6xW
"Lincoln, NE","Virus updates: WHO's European director said, “hospitalizations have risen to levels unseen since the spring” and th… https://t.co/jNGQlh1i4v"
"Lincoln, NE",More than 80% of people hospitalized for the disease this month are 60 or older. https://t.co/DXFnRtvfL0
"Lincoln, Nebraska",166 Lab Confirmed COVID-19 Cases Thursday In Lancaster County https://t.co/KCQsto4Dqw
"Lincoln, Nebraska",Enjoyed lunch from @chipotle with Talley in my @upcnebraska office. #ricebowl #carneasada #chipsandguacamole… https://t.co/Aa8vlBPHXG
"Lincoln, Nebraska, USA","166 lab-confirmed cases of COVID-19 have been reported in Lancaster County today, bringing the community total to 9… https://t.co/ccODUyd7WU"
"Lincoln, NE",Local health officials announced 166 new cases of COVID-19 in Lancaster County on Thursday. https://t.co/v1eKjZmerS
"Lincoln, Nebraska",166 new COVID-19 cases in #LNK today. Hospitalizations up to 71 with 10 people on ventilators. Test positivity is b… https://t.co/g0O9IKkwMX
"Lincoln, NE","COVID-19 has infected my grandmother, my aunt, and now my mother. If it hasn’t reached your loved ones yet, conside… https://t.co/DZiCkn4ha3"
Lincoln,@piersmorgan Because it makes a change from taking about Covid  19
"Lincoln, NE","We waited an extra day for the mailbag, because we figured there’d be some #B1G questions.

SO. The HV staff is bac… https://t.co/0G6Kq26ohK"
"Lincoln, NE","Taiwan hit 200 days without any domestically transmitted cases of COVID-19, highlighting its continued success at k… https://t.co/IMGdpXjypD"
"Lincoln, NE","@JoeBiden slogan if he wins:

""The only thing we have to fear is COVID-19. RED ALERT! Get in your basements, but wi… https://t.co/GwfFo6I1zP"
"Lincoln, NE",88 Med will open a testing site at the shopping center at 48th Street and Leighton Avenue by the end of next week.… https://t.co/hKqTgSWMIz
"Lincoln, NE",ANNOUNCEMENT/REMINDER: Rosters have been set for Session I of the Indoor VSL. We will not be adding anymore Players… https://t.co/HHwtfzxrQe
"Lincoln, Nebraska",Cases of COVID-19 in Nebraska have increased by more than 50% since mid-October and the spread is impacting rural h… https://t.co/AoKGiGLlj2
Lincoln,New Covid guide for venerable. Nothing  new i can see. The biggest issue on chat forums is HR &amp; Staffing issues? Ie… https://t.co/h3kSTsjmAz
"Lincoln, Nebraska",UPDATE: Bill Moos and Ronnie Green confirm Nebraska explored bringing a nonconference opponent with strict COVID-19… https://t.co/viBqlPkfca
"Lincoln, NE",UNHS student Jessie Lamp was recently featured in an article from @sbstarherald! Read more about her family’s decis… https://t.co/gXuL9JGSeV
"Lincoln, Nebraska",COVID-19 doesn’t take holidays off. Check out these health guidelines to ensure a safe Halloween. https://t.co/d6yVYVGco5
"Lincoln, Nebraska",Hot off the press! This research article by Yan Lu et al. explores the use of chicken immunoglobulin Y as a neutral… https://t.co/rF7n5YMd0t
"Lincoln, NE","If you test positive for COVID-19, notify the university as soon as possible by emailing covid19@unl.edu or texting… https://t.co/Fkgro2ooz9"
"Lincoln, NE","Follow all COVID-19 related policies, guidelines, laws and orders issued by the county, city, state or other applic… https://t.co/lhqpczddLc"
"Lincoln, NE",@BeckersHR spoke with @northwell's CXO on lessons learned during #COVID19 &amp; about how his organization plans to nav… https://t.co/8ulEhrhS5p
"Lincoln, Nebraska",@MeidasTouch Apparently loss of appetite with Covid-19 isn't universal.
"Lincoln, NE","BREAKING: Well, that was quick. Nebraska had a nonconference opponent lined up to play in place of Wisconsin, which… https://t.co/Rqq1KAY9f2"
"Lincoln, NE",Hot off the press! This research article by Yan Lu et al. explores the use of chicken immunoglobulin Y as a neutral… https://t.co/pq0S2Frwl2
"Lincoln, NE",Iowa voters won't be able to cast their ballot at any of those polling places this Election Day because of hundreds… https://t.co/Lc6DEtxh56
"Lincoln, NE",Nebraska still playing victim with bizarre COVID-19 tweet from radio affiliate https://t.co/8gtFVmpvXI via @Yahoo
"Lincoln, NE",The CDC announced new COVID-19 definitions for what constitutes “Close Contact.”  NPR has the scoop @ https://t.co/kvKBVc7W8L
"Lincoln, Nebraska","Here's our #Huskers coverage from yesterday:

&gt;&gt; Wisconsin cancels game: https://t.co/fa8EudWK7t

&gt;&gt; Sipple says le… https://t.co/zrPBSwbUeP"
"Lincoln, NE","ICYMI - The #Huskers and Badgers is off. Full coverage ⬇️

Barry Alvarez and Paul Chryst respond:… https://t.co/mvsBKf1zmo"
"Lincoln, NE",The individuals were a woman in her 30s with underlying health conditions who had been hospitalized and a woman in… https://t.co/bjHFvyCSS1
Land of Lincoln ,"This is for Illinois. 
OMFG-ABOUT TIME! 🤯🙄
The highest risk is drinking/eating 
in a BAR!    #ITrustFauci

COVID-19… https://t.co/PhXfEVC3ro"
"Lincoln, Nebraska",Nebraska Sees Highest Daily Average In Positive COVID-19 Cases https://t.co/OVY6AmmRHH
"Lincoln, NE","Have you gotten your flu shot yet?

https://t.co/W40SGS1IPs"
"Lincoln, NE","“I don’t want anybody to go through what we as a family went through with #COVID19,"" Colleen Sebora said. ""I’m sorr… https://t.co/Sj0oaS6FW9"
"Lincoln, Nebraska","These are the best graphics I’ve seen on aerosol transmission of Covid-19: A room, a bar and a classroom: how the c… https://t.co/YHSHwQIshI"
Lincoln,"Covid-19: Nearly 100,000 catching virus every day - study - BBC News

20,000 or 100’000 (because that’s 5 times mor… https://t.co/xIYjrqXOMS"
"Lincoln, NE","@doctorclaros Today, I got my 4th COVID-19 test. I chose 3 of them (when traveling from 🇭🇳 to 🇸🇻 in April, when tra… https://t.co/JZmMSldW6a"
Lincoln,I was looking forward to new shows this fall...until I saw the previews. Why would they make shows about Covid-19?… https://t.co/fnPVESL1v0
"Lincoln, NE",Updated: See how social media users register their reactions to the presidential candidates Donald Trump and Joe Bi… https://t.co/5zklnURHb3
"Lincoln, NE","""[the] affidavit, the group claims KC Mayor exhibited poor judgment &amp; inadequate leadership in Kansas City’s respon… https://t.co/dO8RhmjUBI"
"Lincoln, NE","Look for the pattern. ""An effort to recall Mayor John Cooper launched Monday, when a group signaled it would begin… https://t.co/62eMXJNyET"
"Lincoln, NE","It's amazing what this man is doing to help others fight COVID-19. Check out @JaredAustin1011 story

https://t.co/yOJmDSUTys"
"Lincoln, NE","Covid-19 is a serious illness, but @SeanFlowerday and I are going to be ok. Thanks for the text messages and casser… https://t.co/RgDCKM7tk5"
"Lincoln, NE","@NETNewsNebraska Today Nebraska had the highest one-day increase in COVID-19 active hospitalizations yet. 

483 Neb… https://t.co/gPONULTJLa"
"Lincoln, NE","#COVID19Nebraska update: 

66,545 cases (+1,169 today) 

42,850 recovered; 23,695 active 

628 total deaths

7-day… https://t.co/v4LFkxIOjd"
"Lincoln, NE","Bolz said health is important because if that suffers, the economy suffers. She said more focus needs to be put on… https://t.co/GXfmo3y7gM"
"Lincoln, NE","The election is fast approaching and 8 months into the pandemic, cases are skyrocketing. But, what effect does that… https://t.co/gMwDzQR4XP"
"Lincoln, NE",A Lincoln man who spent 41 days in the hospital recovering from COVID-19 is now donating plasma to help current and… https://t.co/ulblv8WwDY
"Lincoln, Nebraska","With 12 positive cases, the Wisconsin football program is pausing activities, meaning it won't travel to take on th… https://t.co/iGdeQmN7XR"
"Lincoln, NE",The pod will open Saturday at Metropolitan Community College's Fort Omaha Campus and will offer COVID-19 testing si… https://t.co/0dXdsxD4ic
"Lincoln, NE","As a Nebraskan I hope he never comes here again spreading  death, misinformation and covid 19 by telling people lie… https://t.co/9gAR2ICOBL"
"Lincoln, NE","Today, we presented @RepDonBacon with the @FarmBureau “Friend of Farm Bureau” Award. Bacon earned the designation f… https://t.co/XEHpBSwQnw"
"Lincoln, NE",The Nebraska-Wisconsin game will not be played. The Badgers made the decision themselves to curb a COVID-19 spike.… https://t.co/9CaNSqZtW3
"Lincoln, NE",A previous (if short-lived) Big Ten schedule had built-in contingencies for games altered by COVID-19. This one doe… https://t.co/QIIrKYGDlg
"Lincoln, NE","COVID-19 continues to impact higher education, but we are optimistic about the future for all of our institutions.… https://t.co/8lJZ8I5RF9"
"Lincoln, NE","To date, 45 Lancaster County residents have died from the coronavirus. https://t.co/oRs6iN0Sb7"
"Lincoln, Nebraska","Two COVID-19 Deaths Wednesday, 92 New Cases Confirmed In Lancaster County https://t.co/8q06ta8HKc"
"Lincoln, Nebraska, USA","#LNK Has Two More Deaths From COVID-19: https://t.co/sEM5hiT2qM

LLCHD reports 92 lab-confirmed cases of COVID-19 i… https://t.co/fyYmlYfrbY"
"Lincoln, Nebraska","TWO MORE COVID DEATHS:
Lancaster County's COVID-19 death total is up to 45 after the local health department report… https://t.co/Cfy8xhOgIE"
University of Nebraska-Lincoln,"Sat. on the radio, I shared how proud we are of our Cornhusker Commitment. Let’s stay strong &amp; committed! COVID-19… https://t.co/qodYl4EAcc"
"Lincoln, Nebraska",One of the #LNK COVID-19 deaths reported today was a woman in her 30s with underlying health conditions. That is th… https://t.co/3gLJBL4MAk
"Lincoln, NE",Lancaster County health officials reported two additional COVID-19 deaths on Wednesday. https://t.co/IJhvqXV0vM
"Lincoln, NE",The process for determining Big Ten division champions and title game participants is complicated by COVID-19. Here… https://t.co/njfaI8oiYK
"Lincoln, Nebraska",90 more COVID-19 cases in #LNK today and 2 more deaths. That brings the death toll this month to 21. There were 24… https://t.co/5pQ6eZJAoZ
Lincoln NE,Hey @realDonaldTrump wanna tell me again how you saved Big 10 football and have defeated Covid 19? F****** idiot. https://t.co/v6pgQg4hHB
Lincoln ,"@piersmorgan 45,365 people have died with COVID-19, But how many of them have actually died of COVID-19?"
"Lincoln, NE",@paul_dalen @Chaz_in_Socal The takes in this thread are brutally stupid and should likely be screenshotted should N… https://t.co/ttQrZLXGHn
"Lincoln, Nebraska","Wisconsin AD Barry Alvarez on why Wisconsin paused football: 

https://t.co/Nw6zMP32qf"
"Lincoln, NE","Student @ailag4 featured in @katiecouric's newsletter: ""I’m a Young Climate Activist In Nebraska. Here’s What Covid… https://t.co/koFZB3ZXYK"
"Lincoln, Nebraska","""Bill (Moos) was very professional and understanding.""

Hear from Barry Alvarez on what led to the decision for Wis… https://t.co/ywoniCXKvh"
"Lincoln, America",@Chaz_in_Socal It’s not leadership it’s COVID-19.
"Lincoln, Nebraska","BOSTON MARATHON POSTPONED
Once again the world's oldest annual marathon will be changing up the race due to coronav… https://t.co/vEDxtWpx2j"
"Lincoln, Nebraska",Nebraska received international coverage from @BBC this month for leading the nation in COVID-19 infections within… https://t.co/6LnoR52ibN
"Lincoln, Nebraska","Join Dark Intelligence Group tomorrow for a free 30-minute interactive COVID-19 STAT INTELLIGENCE BRIEFINGS call, ""… https://t.co/k4SVtxZ9t2"
"Lincoln, Nebraska",The process for determining Big Ten division champions and title game participants is complicated by COVID-19… https://t.co/qYIyFoG9VM
"Lincoln, Nebraska",@NEDHHS announces plans to deploy a drive-through COVID-19 testing pod at Metropolitan Community College's Fort Oma… https://t.co/LZkGpHa9s4
"Lincoln, Nebraska","Alvarez said Badgers are in ""Orange/Red"" category with B1G testing. Going back to our textbooks, here's Orange/Red:… https://t.co/LrQQxhyOw1"
"Lincoln, NE","This is a bigger deal than people may think. 

This means no signs of covid-19 spreading from sideline to sideline.… https://t.co/wNuH1FrE6A"
"Lincoln, Nebraska","If you're feeling too festive to be cooped up during the #Halloween2020 season, check out these masked-up, COVID-19… https://t.co/FEiF8vjAwp"
"Lincoln, NE",Fortenberry calls for on-site rapid COVID-19 testing https://t.co/gi9HlgszOu
"Lincoln, NE",if only this could have been predicted! https://t.co/b2mAPZ7J8v via @JournalStarNews
"Lincoln, NE","""We're not out of the woods yet, but there are reasons to be optimistic,"" the 1st District congressman says. https://t.co/rox3AtzwwN"
"Lincoln, Nebraska","To ensure nationwide readiness for the #COVID19 vaccine, the @CDCgov asked each state to submit a plan for administ… https://t.co/rU1EsqkWJR"
